sender,receiver,amount,timestamp,is_mule,edge_role,ring_id,ring_type,split
MULE_T_0038,UPI_00052,36000.0,2025-01-27 10:21:29.000000,1,ring,14,fast_cycle,train
UPI_00185,UPI_00284,21000.0,2025-01-27 10:22:01.000000,0,organic_salary,-1,organic,train
UPI_01584,UPI_00315,74500.0,2025-01-27 10:22:41.000000,0,organic_salary,-1,organic,train
UPI_01452,UPI_02791,29000.0,2025-01-27 10:22:42.000000,0,organic_salary,-1,organic,train
UPI_02781,UPI_00530,86500.0,2025-01-27 10:23:07.000000,0,organic_salary,-1,organic,train
UPI_00066,UPI_02285,1154.67,2025-01-27 10:23:26.000000,0,organic_social,-1,organic,train
UPI_00185,UPI_01585,94000.0,2025-01-27 10:23:39.000000,0,organic_salary,-1,organic,train
UPI_01002,UPI_01054,1305.41,2025-01-27 10:24:39.000000,0,organic_frequent,-1,organic,train
UPI_00087,UPI_02674,10726.18,2025-01-27 10:25:01.000000,0,organic_payout,-1,organic,train
UPI_02601,UPI_01878,137500.0,2025-01-27 10:25:22.000000,0,organic_salary,-1,organic,train
UPI_00723,UPI_02927,35000.0,2025-01-27 10:25:52.000000,0,organic_salary,-1,organic,train
UPI_00887,UPI_02073,63000.0,2025-01-27 10:26:18.000000,0,organic_salary,-1,organic,train
UPI_01977,UPI_01550,9250.27,2025-01-27 10:26:32.000000,0,organic_merchant,-1,organic,train
UPI_00887,UPI_00192,112000.0,2025-01-27 10:26:39.000000,0,organic_salary,-1,organic,train
UPI_01455,UPI_01223,109500.0,2025-01-27 10:27:54.000000,0,organic_salary,-1,organic,train
UPI_01208,UPI_01478,106500.0,2025-01-27 10:28:26.000000,0,organic_salary,-1,organic,train
UPI_00343,UPI_02132,13943.49,2025-01-27 10:28:41.000000,0,organic_merchant,-1,organic,train
UPI_00723,UPI_01813,108500.0,2025-01-27 10:29:06.000000,0,organic_salary,-1,organic,train
UPI_00887,UPI_00765,137500.0,2025-01-27 10:29:14.000000,0,organic_salary,-1,organic,train
UPI_01361,UPI_02238,149.0,2025-01-27 10:30:01.000000,0,organic_subscription,-1,organic,train
UPI_01219,UPI_01692,115500.0,2025-01-27 10:30:04.000000,0,organic_salary,-1,organic,train
UPI_02395,UPI_01052,56465.8,2025-01-27 10:30:05.000000,0,organic_b2b_cycle,-1,organic,train
UPI_01696,UPI_00621,6969.01,2025-01-27 10:30:31.000000,0,organic_social,-1,organic,train
UPI_02591,UPI_01236,22500.0,2025-01-27 10:30:57.000000,0,organic_salary,-1,organic,train
UPI_01076,UPI_00446,916.12,2025-01-27 10:31:53.000000,0,organic_frequent,-1,organic,train
UPI_02643,UPI_01057,221.16,2025-01-27 10:32:10.099056,0,organic_burst,-1,organic,train
UPI_02601,UPI_00261,55000.0,2025-01-27 10:32:12.000000,0,organic_salary,-1,organic,train
UPI_01658,UPI_01809,88000.0,2025-01-27 10:32:17.000000,0,organic_salary,-1,organic,train
UPI_02793,UPI_02603,6807.1,2025-01-27 10:32:22.000000,0,organic_forward,-1,organic,train
UPI_01584,UPI_02741,39000.0,2025-01-27 10:33:19.000000,0,organic_salary,-1,organic,train
UPI_01219,UPI_01697,51500.0,2025-01-27 10:33:22.000000,0,organic_salary,-1,organic,train
UPI_00073,UPI_01003,4832.23,2025-01-27 10:33:24.000000,0,organic_forward,-1,organic,train
UPI_01219,UPI_01150,67000.0,2025-01-27 10:33:52.000000,0,organic_salary,-1,organic,train
UPI_01446,UPI_01250,33500.0,2025-01-27 10:33:56.000000,0,organic_salary,-1,organic,train
UPI_00813,MULE_T_0041,79526.82,2025-01-27 10:33:57.000000,1,fan_in,16,layered_fanin,train
UPI_02228,UPI_01257,39500.0,2025-01-27 10:34:21.000000,0,organic_salary,-1,organic,train
UPI_02847,UPI_00532,1652.2,2025-01-27 10:34:51.000000,0,organic_merchant,-1,organic,train
UPI_01452,UPI_01524,39000.0,2025-01-27 10:35:06.000000,0,organic_salary,-1,organic,train
UPI_01602,UPI_01757,5778.22,2025-01-27 10:35:40.000000,0,organic_payout,-1,organic,train
UPI_02781,UPI_00179,133000.0,2025-01-27 10:35:57.000000,0,organic_salary,-1,organic,train
UPI_01748,UPI_01487,2748.56,2025-01-27 10:36:07.000000,0,organic_social,-1,organic,train
UPI_02228,UPI_01142,65000.0,2025-01-27 10:36:11.000000,0,organic_salary,-1,organic,train
UPI_00185,UPI_02519,27500.0,2025-01-27 10:36:19.000000,0,organic_salary,-1,organic,train
UPI_02601,UPI_01270,140000.0,2025-01-27 10:36:25.000000,0,organic_salary,-1,organic,train
UPI_01305,UPI_02837,3588.8,2025-01-27 10:37:05.000000,0,organic_merchant,-1,organic,train
UPI_01208,UPI_01814,28000.0,2025-01-27 10:38:15.000000,0,organic_salary,-1,organic,train
UPI_02364,UPI_02799,99.0,2025-01-27 10:38:18.000000,0,organic_subscription,-1,organic,train
UPI_00964,UPI_00689,27000.0,2025-01-27 10:38:37.000000,0,organic_salary,-1,organic,train
UPI_01455,UPI_00795,29000.0,2025-01-27 10:38:51.000000,0,organic_salary,-1,organic,train
UPI_02974,UPI_00735,90000.0,2025-01-27 10:39:07.000000,0,organic_salary,-1,organic,train
UPI_01116,UPI_02890,52500.0,2025-01-27 10:39:21.000000,0,organic_salary,-1,organic,train
UPI_00964,UPI_01803,108500.0,2025-01-27 10:39:34.000000,0,organic_salary,-1,organic,train
UPI_01857,UPI_01299,45500.0,2025-01-27 10:39:46.000000,0,organic_salary,-1,organic,train
UPI_00185,UPI_01665,68000.0,2025-01-27 10:39:57.000000,0,organic_salary,-1,organic,train
UPI_01780,UPI_00081,2659.82,2025-01-27 10:40:23.000000,0,organic_merchant,-1,organic,train
UPI_00545,UPI_01290,46748.81,2025-01-27 10:40:30.000000,1,fan_in,14,fast_cycle,train
UPI_01857,UPI_00019,116500.0,2025-01-27 10:41:01.000000,0,organic_salary,-1,organic,train
UPI_00058,UPI_00633,54000.0,2025-01-27 10:41:03.000000,0,organic_salary,-1,organic,train
UPI_00964,UPI_00029,58000.0,2025-01-27 10:41:05.000000,0,organic_salary,-1,organic,train
UPI_02262,UPI_01146,718.18,2025-01-27 10:42:02.000000,0,organic_frequent,-1,organic,train
UPI_02012,UPI_01064,97500.0,2025-01-27 10:42:14.000000,0,organic_salary,-1,organic,train
UPI_02670,UPI_02186,99.0,2025-01-27 10:42:21.000000,0,organic_subscription,-1,organic,train
UPI_00093,UPI_00160,15000.0,2025-01-27 10:42:32.314953,0,organic_burst,-1,organic,train
UPI_00098,UPI_02579,34000.0,2025-01-27 10:42:48.000000,0,organic_salary,-1,organic,train
UPI_02611,UPI_02899,1146.06,2025-01-27 10:44:36.000000,0,organic_merchant,-1,organic,train
UPI_02601,UPI_02414,115500.0,2025-01-27 10:44:40.000000,0,organic_salary,-1,organic,train
UPI_02974,UPI_02758,44000.0,2025-01-27 10:44:49.000000,0,organic_salary,-1,organic,train
UPI_01675,UPI_02661,41000.0,2025-01-27 10:44:55.000000,0,organic_salary,-1,organic,train
UPI_01073,UPI_01009,405.95,2025-01-27 10:45:09.000000,0,organic_frequent,-1,organic,train
UPI_00723,UPI_02311,66500.0,2025-01-27 10:45:30.000000,0,organic_salary,-1,organic,train
UPI_01219,UPI_00140,55500.0,2025-01-27 10:45:44.000000,0,organic_salary,-1,organic,train
UPI_00036,UPI_01171,30500.0,2025-01-27 10:46:55.000000,0,organic_salary,-1,organic,train
UPI_01518,UPI_01506,133000.0,2025-01-27 10:47:10.000000,0,organic_salary,-1,organic,train
UPI_02601,UPI_01479,62000.0,2025-01-27 10:47:33.000000,0,organic_salary,-1,organic,train
UPI_02601,UPI_00734,48000.0,2025-01-27 10:47:43.000000,0,organic_salary,-1,organic,train
UPI_02228,UPI_00523,46500.0,2025-01-27 10:47:47.000000,0,organic_salary,-1,organic,train
UPI_02401,UPI_00265,7625.47,2025-01-27 10:47:57.000000,0,organic_merchant,-1,organic,train
UPI_00964,UPI_00564,130500.0,2025-01-27 10:47:57.000000,0,organic_salary,-1,organic,train
UPI_01518,UPI_02981,134500.0,2025-01-27 10:48:47.000000,0,organic_salary,-1,organic,train
UPI_02601,UPI_01361,74000.0,2025-01-27 10:49:42.000000,0,organic_salary,-1,organic,train
UPI_00058,UPI_00681,62000.0,2025-01-27 10:50:45.000000,0,organic_salary,-1,organic,train
UPI_02591,UPI_02478,124000.0,2025-01-27 10:50:58.000000,0,organic_salary,-1,organic,train
UPI_02509,UPI_02086,77000.0,2025-01-27 10:50:59.000000,0,organic_salary,-1,organic,train
UPI_00709,UPI_00221,20000.0,2025-01-27 10:51:25.000000,0,organic_salary,-1,organic,train
UPI_02036,UPI_02607,799.0,2025-01-27 10:51:37.000000,0,organic_subscription,-1,organic,train
UPI_00806,UPI_00556,30082.1,2025-01-27 10:51:44.000000,0,organic_forward,-1,organic,train
UPI_02591,UPI_01422,44500.0,2025-01-27 10:51:53.000000,0,organic_salary,-1,organic,train
UPI_02591,UPI_00925,21000.0,2025-01-27 10:51:54.000000,0,organic_salary,-1,organic,train
UPI_01690,UPI_02473,122000.0,2025-01-27 10:52:02.000000,0,organic_salary,-1,organic,train
UPI_00887,UPI_01376,56000.0,2025-01-27 10:52:27.000000,0,organic_salary,-1,organic,train
UPI_02206,UPI_02403,1459.09,2025-01-27 10:52:39.000000,0,organic_merchant,-1,organic,train
UPI_01129,UPI_01290,4972.17,2025-01-27 10:52:52.000000,1,fan_in,14,fast_cycle,train
UPI_00145,UPI_02019,92000.0,2025-01-27 10:52:57.000000,0,organic_salary,-1,organic,train
UPI_01658,UPI_02488,28500.0,2025-01-27 10:53:21.000000,0,organic_salary,-1,organic,train
UPI_01675,UPI_00321,35000.0,2025-01-27 10:54:23.000000,0,organic_salary,-1,organic,train
UPI_00415,UPI_00842,2527.61,2025-01-27 10:54:43.000000,0,organic_merchant,-1,organic,train
UPI_02056,UPI_01660,779.52,2025-01-27 10:55:17.000000,0,organic_merchant,-1,organic,train
UPI_02416,UPI_01182,6423.31,2025-01-27 10:55:37.000000,0,organic_social,-1,organic,train
UPI_02228,UPI_01988,106000.0,2025-01-27 10:55:48.000000,0,organic_salary,-1,organic,train
UPI_02601,UPI_01133,58500.0,2025-01-27 10:55:50.000000,0,organic_salary,-1,organic,train
UPI_01675,UPI_00317,46000.0,2025-01-27 10:56:09.000000,0,organic_salary,-1,organic,train
UPI_02310,UPI_02040,199.0,2025-01-27 10:56:13.000000,0,organic_subscription,-1,organic,train
UPI_02591,UPI_00916,77000.0,2025-01-27 10:56:31.000000,0,organic_salary,-1,organic,train
UPI_01455,UPI_00115,123500.0,2025-01-27 10:56:36.000000,0,organic_salary,-1,organic,train
UPI_00723,UPI_02598,42500.0,2025-01-27 10:56:37.000000,0,organic_salary,-1,organic,train
UPI_01518,UPI_01311,75500.0,2025-01-27 10:56:42.000000,0,organic_salary,-1,organic,train
UPI_02228,UPI_00439,42000.0,2025-01-27 10:57:21.000000,0,organic_salary,-1,organic,train
UPI_02678,UPI_02153,149.0,2025-01-27 10:57:32.000000,0,organic_subscription,-1,organic,train
UPI_02056,UPI_01210,975.08,2025-01-27 10:57:38.000000,0,organic_frequent,-1,organic,train
UPI_01857,UPI_02233,101500.0,2025-01-27 10:57:56.000000,0,organic_salary,-1,organic,train
UPI_01730,UPI_01370,783.97,2025-01-27 10:58:15.000000,0,organic_frequent,-1,organic,train
UPI_01269,UPI_01157,433.15,2025-01-27 10:58:41.000000,0,organic_frequent,-1,organic,train
UPI_00964,UPI_00535,43500.0,2025-01-27 10:58:49.000000,0,organic_salary,-1,organic,train
UPI_00030,UPI_00729,1568.63,2025-01-27 10:59:06.000000,0,organic_merchant,-1,organic,train
UPI_02012,UPI_00938,98000.0,2025-01-27 10:59:13.000000,0,organic_salary,-1,organic,train
UPI_02712,UPI_01898,220.38,2025-01-27 10:59:47.000000,0,organic_social,-1,organic,train
UPI_02994,UPI_01602,16178.18,2025-01-27 10:59:55.000000,0,organic_merchant,-1,organic,train
UPI_01710,UPI_01419,17500.0,2025-01-27 11:00:46.000000,0,organic_rent,-1,organic,train
UPI_00457,UPI_00653,206382.14,2025-01-27 11:00:57.000000,0,organic_b2b_cycle,-1,organic,train
UPI_01664,UPI_02177,890.57,2025-01-27 11:01:01.000000,0,organic_oneoff,-1,organic,train
UPI_02447,UPI_00115,33386.82,2025-01-27 11:01:13.000000,1,fan_in,15,layered_fanin,train
UPI_00488,UPI_02099,773.44,2025-01-27 11:02:21.000000,0,organic_frequent,-1,organic,train
UPI_01367,UPI_01746,16420.58,2025-01-27 11:03:28.000000,0,organic_forward,-1,organic,train
UPI_01033,UPI_00667,11000.0,2025-01-27 11:03:30.000000,0,organic_rent,-1,organic,train
UPI_00633,UPI_02297,1400.92,2025-01-27 11:03:30.000000,0,organic_social,-1,organic,train
UPI_02549,UPI_02883,37500.0,2025-01-27 11:03:33.000000,0,organic_rent,-1,organic,train
UPI_00052,UPI_01138,32136.13,2025-01-27 11:04:10.000000,1,ring,14,fast_cycle,train
MULE_T_0061,UPI_01660,876.18,2025-01-27 11:04:46.000000,0,organic_camouflage,-1,organic,train
UPI_00001,UPI_00942,8145.74,2025-01-27 11:04:47.000000,0,organic_oneoff,-1,organic,train
UPI_01222,UPI_00901,799.0,2025-01-27 11:04:48.000000,0,organic_subscription,-1,organic,train
UPI_02959,UPI_00081,400.54,2025-01-27 11:07:08.000000,0,organic_frequent,-1,organic,train
UPI_02414,UPI_00431,18500.0,2025-01-27 11:08:10.823138,0,organic_burst,-1,organic,train
UPI_00093,UPI_01795,1368.56,2025-01-27 11:08:35.434518,0,organic_burst,-1,organic,train
UPI_00899,MULE_T_0039,33500.0,2025-01-27 11:09:10.000000,1,ring,14,fast_cycle,train
UPI_01221,UPI_00048,18232.08,2025-01-27 11:10:55.000000,0,organic_merchant,-1,organic,train
UPI_02559,UPI_00748,65.56,2025-01-27 11:12:56.000000,0,organic_frequent,-1,organic,train
UPI_02078,UPI_01764,12000.0,2025-01-27 11:12:59.000000,0,organic_rent,-1,organic,train
UPI_02484,UPI_00534,6300.0,2025-01-27 11:13:51.000000,0,organic_rent,-1,organic,train
UPI_01353,UPI_02013,1605.38,2025-01-27 11:14:39.000000,0,organic_social,-1,organic,train
UPI_02479,UPI_02191,8771.46,2025-01-27 11:14:54.000000,0,organic_merchant,-1,organic,train
UPI_02349,UPI_02621,799.0,2025-01-27 11:15:00.000000,0,organic_subscription,-1,organic,train
UPI_01897,UPI_01708,298147.42,2025-01-27 11:15:05.000000,0,organic_b2b_cycle,-1,organic,train
UPI_02230,UPI_00115,25866.13,2025-01-27 11:16:59.000000,1,fan_in,15,layered_fanin,train
UPI_02182,UPI_01516,7650.0,2025-01-27 11:17:10.000000,0,organic_rent,-1,organic,train
UPI_02812,UPI_01120,27555.05,2025-01-27 11:17:32.000000,0,organic_forward,-1,organic,train
UPI_01540,UPI_01500,35500.0,2025-01-27 11:17:54.000000,0,organic_rent,-1,organic,train
UPI_00318,UPI_02898,10741.87,2025-01-27 11:18:35.000000,0,organic_social,-1,organic,train
UPI_01848,MULE_T_0041,70093.38,2025-01-27 11:19:26.000000,1,fan_in,16,layered_fanin,train
UPI_00179,UPI_01823,40500.0,2025-01-27 11:19:46.000000,0,organic_rent,-1,organic,train
UPI_00460,UPI_02244,5913.64,2025-01-27 11:20:25.000000,0,organic_social,-1,organic,train
UPI_00857,UPI_01066,149.0,2025-01-27 11:20:44.000000,0,organic_subscription,-1,organic,train
UPI_00392,UPI_00209,194027.45,2025-01-27 11:21:02.000000,0,organic_b2b_cycle,-1,organic,train
MULE_T_0039,UPI_01290,32500.0,2025-01-27 11:21:26.000000,1,ring,14,fast_cycle,train
UPI_00633,UPI_02824,16000.0,2025-01-27 11:22:16.771781,0,organic_burst,-1,organic,train
UPI_00848,MULE_T_0041,63791.04,2025-01-27 11:22:45.000000,1,fan_in,16,layered_fanin,train
UPI_00766,UPI_02799,878.27,2025-01-27 11:23:40.431499,0,organic_burst,-1,organic,train
UPI_00501,UPI_00429,2526.34,2025-01-27 11:24:14.000000,0,organic_merchant,-1,organic,train
UPI_02684,UPI_02303,312.12,2025-01-27 11:24:26.000000,0,organic_merchant,-1,organic,train
UPI_00621,UPI_01136,1763.25,2025-01-27 11:25:31.000000,0,organic_merchant,-1,organic,train
UPI_01989,UPI_01806,299.0,2025-01-27 11:25:46.000000,0,organic_subscription,-1,organic,train
UPI_01299,UPI_02634,1879.82,2025-01-27 11:25:51.852215,0,organic_burst,-1,organic,train
UPI_02687,UPI_02188,1338.7,2025-01-27 11:26:09.000000,0,organic_oneoff,-1,organic,train
UPI_01547,UPI_01107,329.78,2025-01-27 11:26:20.000000,0,organic_frequent,-1,organic,train
UPI_00583,UPI_02916,299.0,2025-01-27 11:26:27.000000,0,organic_subscription,-1,organic,train
UPI_02233,UPI_01066,3394.33,2025-01-27 11:26:36.409145,0,organic_burst,-1,organic,train
UPI_02738,UPI_00825,15500.0,2025-01-27 11:27:26.000000,0,organic_rent,-1,organic,train
MULE_T_0038,UPI_00052,32707.1,2025-01-27 11:28:18.000000,1,ring,14,fast_cycle,train
UPI_00443,UPI_02122,3733.55,2025-01-27 11:28:21.000000,0,organic_social,-1,organic,train
UPI_01899,UPI_02186,649.0,2025-01-27 11:29:09.000000,0,organic_subscription,-1,organic,train
UPI_01562,UPI_01640,355.53,2025-01-27 11:29:14.000000,0,organic_oneoff,-1,organic,train
UPI_02584,UPI_02317,24000.0,2025-01-27 11:29:55.000000,0,organic_rent,-1,organic,train
UPI_02661,UPI_00568,9164.52,2025-01-27 11:30:37.622299,0,organic_burst,-1,organic,train
UPI_01302,UPI_00018,846.3,2025-01-27 11:31:04.000000,0,organic_oneoff,-1,organic,train
UPI_02661,UPI_01152,10000.0,2025-01-27 11:31:45.483572,0,organic_burst,-1,organic,train
UPI_01290,MULE_T_0038,34412.92,2025-01-27 11:31:47.000000,1,ring,14,fast_cycle,train
UPI_01891,MULE_T_0041,68584.42,2025-01-27 11:32:01.000000,1,fan_in,16,layered_fanin,train
UPI_00943,UPI_01534,449.27,2025-01-27 11:32:20.000000,0,organic_social,-1,organic,train
UPI_00747,UPI_00045,30500.0,2025-01-27 11:33:14.000000,0,organic_rent,-1,organic,train
UPI_00192,UPI_01586,4717.95,2025-01-27 11:33:26.000000,0,organic_merchant,-1,organic,train
UPI_01731,UPI_01763,296.48,2025-01-27 11:35:02.000000,0,organic_social,-1,organic,train
UPI_02229,UPI_01410,34.8,2025-01-27 11:35:09.000000,0,organic_frequent,-1,organic,train
UPI_00001,UPI_01107,628.6,2025-01-27 11:36:03.000000,0,organic_oneoff,-1,organic,train
UPI_01778,UPI_00966,3356.69,2025-01-27 11:37:25.000000,0,organic_merchant,-1,organic,train
UPI_02112,UPI_02282,1537.78,2025-01-27 11:37:55.000000,0,organic_social,-1,organic,train
UPI_00689,UPI_01409,7100.0,2025-01-27 11:38:22.000000,0,organic_rent,-1,organic,train
UPI_02784,UPI_02614,244169.13,2025-01-27 11:38:45.000000,0,organic_b2b_cycle,-1,organic,train
UPI_02866,UPI_01874,799.0,2025-01-27 11:38:55.000000,0,organic_subscription,-1,organic,train
UPI_02473,UPI_01745,686.69,2025-01-27 11:40:04.462075,0,organic_burst,-1,organic,train
UPI_02039,UPI_01745,161.78,2025-01-27 11:40:33.000000,0,organic_frequent,-1,organic,train
UPI_00925,UPI_01874,299.0,2025-01-27 11:41:44.904870,0,organic_burst,-1,organic,train
UPI_01311,UPI_00728,26000.0,2025-01-27 11:43:32.561065,0,organic_burst,-1,organic,train
UPI_00777,UPI_02303,434.04,2025-01-27 11:43:46.000000,0,organic_frequent,-1,organic,train
UPI_02340,UPI_02805,2529.48,2025-01-27 11:44:38.000000,0,organic_merchant,-1,organic,train
UPI_00590,MULE_T_0041,46797.95,2025-01-27 11:45:10.000000,1,fan_in,16,layered_fanin,train
UPI_02582,UPI_00363,14500.0,2025-01-27 11:45:45.000000,0,organic_rent,-1,organic,train
UPI_01648,UPI_00821,3400.0,2025-01-27 11:46:02.000000,0,organic_rent,-1,organic,train
UPI_01771,UPI_00048,241.41,2025-01-27 11:46:23.000000,0,organic_frequent,-1,organic,train
UPI_02392,UPI_00431,11500.0,2025-01-27 11:47:14.000000,0,organic_rent,-1,organic,train
UPI_01618,UPI_01992,22000.0,2025-01-27 11:47:31.000000,0,organic_rent,-1,organic,train
UPI_01878,UPI_00534,34000.0,2025-01-27 11:51:07.233189,0,organic_burst,-1,organic,train
UPI_02815,UPI_00966,8171.18,2025-01-27 11:51:08.000000,0,organic_merchant,-1,organic,train
UPI_02579,UPI_01579,4069.43,2025-01-27 11:51:08.244331,0,organic_burst,-1,organic,train
UPI_00697,UPI_00534,22500.0,2025-01-27 11:51:19.000000,0,organic_rent,-1,organic,train
UPI_02573,UPI_02149,13500.0,2025-01-27 11:51:22.000000,0,organic_rent,-1,organic,train
UPI_00590,UPI_02099,190.19,2025-01-27 11:52:34.000000,0,organic_frequent,-1,organic,train
UPI_01334,UPI_00364,15500.0,2025-01-27 11:53:55.000000,0,organic_rent,-1,organic,train
UPI_00618,UPI_02448,18000.0,2025-01-27 11:54:09.000000,0,organic_rent,-1,organic,train
UPI_00270,UPI_00970,84.86,2025-01-27 11:54:12.000000,0,organic_frequent,-1,organic,train
UPI_01911,UPI_00599,149.29,2025-01-27 11:54:14.000000,0,organic_frequent,-1,organic,train
UPI_02970,UPI_01461,99.0,2025-01-27 11:54:26.000000,0,organic_subscription,-1,organic,train
UPI_02604,UPI_02403,54.56,2025-01-27 11:55:47.000000,0,organic_frequent,-1,organic,train
UPI_01059,UPI_01723,15024.59,2025-01-27 11:57:00.000000,0,organic_forward,-1,organic,train
UPI_00052,UPI_01138,35538.86,2025-01-27 11:58:01.000000,1,ring,14,fast_cycle,train
UPI_01814,UPI_02806,5550.0,2025-01-27 11:58:18.291410,0,organic_burst,-1,organic,train
UPI_00335,UPI_00430,649.0,2025-01-27 11:58:38.000000,0,organic_subscription,-1,organic,train
UPI_02437,UPI_02038,149.0,2025-01-27 11:58:42.000000,0,organic_subscription,-1,organic,train
UPI_01891,UPI_02973,499.0,2025-01-27 11:59:06.000000,0,organic_subscription,-1,organic,train
UPI_00246,UPI_02775,299.0,2025-01-27 11:59:20.000000,0,organic_subscription,-1,organic,train
UPI_02791,UPI_01282,149.0,2025-01-27 11:59:29.136311,0,organic_burst,-1,organic,train
UPI_01969,UPI_01963,168.37,2025-01-27 11:59:32.000000,0,organic_frequent,-1,organic,train
UPI_02796,UPI_01475,499.0,2025-01-27 11:59:38.000000,0,organic_subscription,-1,organic,train
UPI_01612,UPI_00609,99.0,2025-01-27 12:00:50.000000,0,organic_subscription,-1,organic,train
UPI_00674,UPI_01160,510.34,2025-01-27 12:00:59.000000,0,organic_frequent,-1,organic,train
UPI_01433,UPI_00429,2004.64,2025-01-27 12:02:12.000000,0,organic_merchant,-1,organic,train
UPI_02527,UPI_01302,228.82,2025-01-27 12:02:19.000000,0,organic_frequent,-1,organic,train
UPI_01324,UPI_00082,1631.54,2025-01-27 12:02:55.000000,0,organic_oneoff,-1,organic,train
UPI_01023,UPI_00609,799.0,2025-01-27 12:03:05.000000,0,organic_subscription,-1,organic,train
UPI_00697,UPI_01797,3218.38,2025-01-27 12:05:40.000000,0,organic_merchant,-1,organic,train
UPI_01335,UPI_01874,299.0,2025-01-27 12:06:53.000000,0,organic_subscription,-1,organic,train
UPI_00600,UPI_02132,2335.57,2025-01-27 12:07:04.000000,0,organic_merchant,-1,organic,train
UPI_01363,MULE_T_0000,1976.21,2025-01-27 12:08:05.000000,0,organic_camouflage,-1,organic,train
UPI_00942,UPI_02564,328.87,2025-01-27 12:08:20.000000,0,organic_oneoff,-1,organic,train
UPI_01302,UPI_00581,9106.02,2025-01-27 12:10:23.000000,0,organic_oneoff,-1,organic,train
UPI_01032,UPI_02957,6760.13,2025-01-27 12:10:26.000000,0,organic_payout,-1,organic,train
UPI_01462,UPI_02232,199.0,2025-01-27 12:10:36.000000,0,organic_subscription,-1,organic,train
UPI_00899,MULE_T_0039,34000.0,2025-01-27 12:10:43.000000,1,ring,14,fast_cycle,train
UPI_02657,UPI_00842,7078.82,2025-01-27 12:10:51.000000,0,organic_merchant,-1,organic,train
UPI_02661,UPI_00333,711.51,2025-01-27 12:10:59.876201,0,organic_burst,-1,organic,train
UPI_00499,UPI_02009,19513.26,2025-01-27 12:11:32.000000,0,organic_forward,-1,organic,train
UPI_00025,UPI_01856,21778.77,2025-01-27 12:12:16.000000,0,organic_payout,-1,organic,train
UPI_01799,UPI_01535,5394.13,2025-01-27 12:12:47.000000,0,organic_merchant,-1,organic,train
UPI_00880,UPI_00160,99.0,2025-01-27 12:16:09.000000,0,organic_subscription,-1,organic,train
UPI_02376,UPI_02789,649.0,2025-01-27 12:16:29.000000,0,organic_subscription,-1,organic,train
UPI_00661,UPI_02826,3716.76,2025-01-27 12:18:07.000000,0,organic_social,-1,organic,train
UPI_02790,UPI_01681,1708.02,2025-01-27 12:18:13.048517,0,organic_burst,-1,organic,train
UPI_00476,UPI_01709,61311.73,2025-01-27 12:19:13.000000,0,organic_b2b_cycle,-1,organic,train
UPI_00961,UPI_02992,5487.9,2025-01-27 12:19:22.000000,0,organic_social,-1,organic,train
UPI_00783,UPI_01047,590.55,2025-01-27 12:20:44.000000,0,organic_frequent,-1,organic,train
UPI_01718,UPI_02692,3300.38,2025-01-27 12:22:00.000000,0,organic_social,-1,organic,train
UPI_02813,UPI_00981,3902.69,2025-01-27 12:23:31.000000,0,organic_merchant,-1,organic,train
UPI_02535,UPI_02764,1058.72,2025-01-27 12:24:14.000000,0,organic_frequent,-1,organic,train
UPI_00390,UPI_02000,16725.13,2025-01-27 12:25:19.000000,0,organic_payout,-1,organic,train
MULE_T_0039,UPI_01290,32419.24,2025-01-27 12:26:08.000000,1,ring,14,fast_cycle,train
UPI_01254,UPI_01850,2709.88,2025-01-27 12:26:10.000000,0,organic_social,-1,organic,train
UPI_00179,UPI_02799,149.0,2025-01-27 12:26:37.385017,0,organic_burst,-1,organic,train
UPI_00861,UPI_02218,740.79,2025-01-27 12:27:30.159879,0,organic_burst,-1,organic,train
UPI_02464,UPI_01066,299.0,2025-01-27 12:30:22.591642,0,organic_burst,-1,organic,train
UPI_02068,UPI_00430,799.0,2025-01-27 12:31:17.000000,0,organic_subscription,-1,organic,train
UPI_02410,UPI_01994,6699.4,2025-01-27 12:33:10.000000,0,organic_social,-1,organic,train
UPI_02465,UPI_00141,11143.31,2025-01-27 12:34:16.000000,0,organic_forward,-1,organic,train
UPI_01479,UPI_00025,444.51,2025-01-27 12:34:42.000000,0,organic_oneoff,-1,organic,train
UPI_02113,UPI_01490,299.0,2025-01-27 12:34:51.000000,0,organic_subscription,-1,organic,train
UPI_01140,UPI_02038,149.0,2025-01-27 12:34:54.000000,0,organic_subscription,-1,organic,train
UPI_00270,UPI_00952,3793.46,2025-01-27 12:35:52.000000,0,organic_social,-1,organic,train
UPI_00942,UPI_00652,1133.28,2025-01-27 12:36:12.000000,0,organic_oneoff,-1,organic,train
UPI_02720,UPI_01766,2105.15,2025-01-27 12:36:12.000000,0,organic_social,-1,organic,train
UPI_00851,UPI_00599,2513.69,2025-01-27 12:36:12.000000,0,organic_merchant,-1,organic,train
UPI_00857,UPI_00955,1005.24,2025-01-27 12:36:55.000000,0,organic_frequent,-1,organic,train
UPI_00359,UPI_01490,199.0,2025-01-27 12:37:07.000000,0,organic_subscription,-1,organic,train
UPI_00925,UPI_02899,2120.41,2025-01-27 12:37:15.498381,0,organic_burst,-1,organic,train
UPI_02715,UPI_02501,499.0,2025-01-27 12:40:37.000000,0,organic_subscription,-1,organic,train
