node,in_degree,out_degree,degree_ratio,degree_balance,in_amount_sum,out_amount_sum,flow_passthrough,pagerank,clustering_coefficient,cycle_participation,reciprocity,fan_in_concentration,txn_velocity,burst_ratio,amount_cv,counterparty_amount_cv,repeat_ratio,community_internal_ratio,louvain_community,split,ring_id,ring_type,rings_attributed,ring_types_attributed,is_mule
UPI_01537,2,5,2.5,0.4,167478.58,58990.71,0.35222837983750754,0.2670686812188801,0.05,0.0,0.16666666666666666,0.925783043898468,0.012652753048858647,0.058823529411764705,1.8679101199022243,1.6175228564536714,2.833583130302961,0.13090257023311416,5,train,-1,organic,,,0
UPI_01538,1,4,4.0,0.25,267023.54,100846.1,0.3776674531835206,0.24300263629185762,0.0,0.0,0.0,1.0,0.00854692369021632,0.18181818181818182,1.4885847260099325,1.3969169870055695,2.200193959999946,0.12642986152919927,6,train,-1,organic,,,0
UPI_01539,4,2,0.5,0.5,2784696.77,1297363.48,0.4658903961860664,2.92234756531875,0.0,0.8333333333333334,0.0,0.3296884982324323,0.03630108547363426,0.19607843137254902,0.5075728867496192,0.5325654654243424,8.500749390908881,0.12814645308924486,4,train,39,fast_cycle,39,fast_cycle,1
UPI_01540,1,4,4.0,0.25,226019.92,221751.1,0.9811130530973451,0.2434528213270333,0.0,0.0,0.0,1.0,0.014140704140910875,0.10526315789473684,1.4295730031252525,1.256600708848105,3.8003350218180882,0.10630407911001236,13,train,-1,organic,,,0
UPI_01541,3,7,2.3333333333333335,0.42857142857142855,282254.36,90763.7,0.3215670453703135,0.30754894442237846,0.011363636363636364,0.3333333333333333,0.1111111111111111,0.90959149246362,0.017135450325908907,0.09090909090909091,2.2437887166868533,2.100113119726493,2.4446599555554958,0.1281767955801105,9,train,-1,organic,,,0
UPI_01542,4,3,0.75,0.75,1776508.0,608127.23,0.3423160661922864,4.252092523742165,0.023809523809523808,0.6666666666666666,0.0,0.32445713547690036,0.019366415368167113,0.07407407407407407,0.5193178868997971,0.609371572937193,3.857482916883022,0.3680672268907563,31,train,-1,organic,,,0
UPI_01543,35,5,0.14285714285714285,0.14285714285714285,537547.26,1187092.97,0.4528265872068566,2.9523426112669218,0.0057692307692307696,0.2571428571428571,0.0,0.05387594640521588,0.14218020598142272,0.01485148514851485,3.4781025042158715,2.66844281139946,5.050445226363512,0.12611377655928718,32,train,-1,organic,,,0
UPI_01544,2,6,3.0,0.3333333333333333,230418.49,52661.97,0.2285492446164288,0.29827486820604804,0.0,0.0,0.14285714285714285,0.9460021609943001,0.016320477409443524,0.043478260869565216,2.5226926807796928,2.0925554626034293,3.286003966233685,0.12642986152919927,6,train,-1,organic,,,0
UPI_01545,2,8,4.0,0.25,56750.61,91140.35,0.6226727246711156,0.3372953768407146,0.022727272727272728,0.0,0.1111111111111111,0.5315502453099388,0.025299467713707956,0.03225806451612903,1.3655182310667673,1.3432864615528892,3.4447481191918348,0.12661498708010335,14,train,-1,organic,,,0
UPI_01546,1,7,7.0,0.14285714285714285,66005.82,76536.11,0.8624141113946334,0.2435397953398505,0.0,0.0,0.0,1.0,0.020632259896851437,0.1111111111111111,1.6148793921937576,1.4352257705086737,3.3752975522726443,0.145478374836173,30,train,-1,organic,,,0
UPI_01547,1,5,5.0,0.2,103009.08,53567.1,0.5200231067961165,0.24200365432726517,0.0,0.0,0.0,1.0,0.01868424955689783,0.11538461538461539,3.2536035311417826,1.9792398592237954,4.3337153757574685,0.13169845594913715,24,train,-1,organic,,,0
UPI_01548,3,6,2.0,0.5,125551.07,81305.6,0.6475898518400509,0.32870123489097325,0.058823529411764705,0.0,0.2857142857142857,0.7498542431395622,0.016157215692845346,0.047619047619047616,1.5126078165946577,1.3973230002232144,3.000264490909017,0.11402027027027027,0,train,-1,organic,,,0
UPI_01549,1,3,3.0,0.3333333333333333,128059.75,190749.97,0.6713487403736582,0.8048700640165561,0.08333333333333333,0.75,0.0,1.0,0.01744505463997062,0.041666666666666664,0.31859372423938714,0.2511971643976476,6.000528981818034,0.11376146788990826,15,train,-1,organic,,,0
UPI_01550,40,4,0.1,0.1,707534.01,1994011.95,0.354829373970079,2.6766331086176307,0.006342494714587738,0.0,0.0,0.05432697371175297,0.13772842099375757,0.015228426395939087,2.5026390862540766,2.368004475631066,4.477667459917245,0.110055423594616,17,train,-1,organic,,,0
UPI_01551,3,9,3.0,0.3333333333333333,199226.1,131085.32,0.6579725949499956,0.5321188441303648,0.0,0.0,0.2,0.7736282665266798,0.03569194136689808,0.041666666666666664,2.6116223971159838,1.8102313063623012,4.800423185454427,0.12321792260692464,7,train,-1,organic,,,0
UPI_01552,1,3,3.0,0.3333333333333333,170014.99,40255.79,0.23677788235294117,0.2446823537116759,0.0,0.0,0.0,1.0,0.007668701854931167,0.1,1.5356099107274324,1.4226032916975317,2.5002204090908475,0.11778115501519756,19,train,-1,organic,,,0
UPI_01553,6,4,0.6666666666666666,0.6666666666666666,5144849.24,3749629.97,0.7288124098401147,9.699679177817186,0.03333333333333333,0.9,0.0,0.22986403573742276,0.03789777961532928,0.0196078431372549,0.5210648756655974,0.5010654858100446,5.1004496345453285,0.3680672268907563,31,train,-1,organic,,,0
UPI_01554,1,5,5.0,0.2,183016.13,66502.63,0.3633703278688524,0.2435397953398505,0.0,0.0,0.0,1.0,0.010396402844615764,0.07692307692307693,1.6385015214730039,1.6242440789377295,2.1668576878787342,0.11402027027027027,0,train,-1,organic,,,0
UPI_01555,2,8,4.0,0.25,267815.61,79234.19,0.295853535579853,1.4365670241329023,0.022222222222222223,0.42857142857142855,0.0,0.542645888446472,0.02566985796876229,0.06060606060606061,1.9557414122675723,1.9986505021611942,3.3002909399999187,0.1330166270783848,1,train,-1,organic,,,0
UPI_01556,4,7,1.75,0.5714285714285714,128988.86,109328.97,0.8475845668883771,0.47995346300598885,0.02830188679245283,0.0,0.2222222222222222,0.45370058473872277,0.02921117955949791,0.05128205128205128,1.4127750387262812,1.3348130712562178,4.3337153757574685,0.12260967379077616,20,train,-1,organic,,,0
UPI_01557,3,8,2.6666666666666665,0.375,157821.02,108071.66,0.6847735187597062,0.3449942041597364,0.009433962264150943,0.0,0.2222222222222222,0.7487109839091939,0.029412600031046635,0.047619047619047616,2.346860598207269,1.8253328134861069,4.667078096969583,0.145478374836173,30,train,-1,organic,,,0
UPI_01558,1,8,8.0,0.125,98008.64,49044.38,0.500408775510204,0.24499596870931775,0.013888888888888888,0.0,0.0,1.0,0.02966003363432121,0.047619047619047616,2.939861673130469,2.0574925785854368,4.667078096969583,0.10888252148997135,12,train,-1,organic,,,0
UPI_01559,4,6,1.5,0.6666666666666666,268476.98,52769.2,0.19655019340234622,0.39825573895218336,0.0,0.0,0.42857142857142855,0.7431475487508844,0.020478718487305328,0.03571428571428571,2.508716533470762,2.074833374346446,4.000352654545356,0.12013536379018612,23,train,-1,organic,,,0
UPI_01560,2,12,6.0,0.16666666666666666,119243.02,355119.63,0.33578268640320247,0.3337501366209668,0.022222222222222223,0.0,0.07692307692307693,0.9009209006479904,0.026391913810851843,0.05555555555555555,1.750070713672221,1.5189176962191377,2.7694749146852464,0.11764705882352941,18,train,-1,organic,,,0
UPI_01561,2,6,3.0,0.3333333333333333,240397.9,135764.02,0.5647471004990459,0.33497965215300246,0.018518518518518517,0.2857142857142857,0.14285714285714285,0.668694516290113,0.019772803972787578,0.07407407407407407,1.6944518035038851,1.5371066646406446,3.857482916883022,0.110055423594616,17,train,-1,organic,,,0
UPI_01562,1,6,6.0,0.16666666666666666,84007.41,57055.68,0.6791744047619048,0.24337124942681343,0.0,0.0,0.0,1.0,0.01191114024683853,0.06666666666666667,1.396527169940492,1.5152175593954056,2.143046064935012,0.145478374836173,30,train,-1,organic,,,0
UPI_01563,2,7,3.5,0.2857142857142857,127793.38,122130.25,0.9556852676794898,0.46555767561015554,0.04285714285714286,0.2857142857142857,0.125,0.7954004102294505,0.01849411290497859,0.07692307692307693,1.491408820768614,1.3470038228509025,3.2502865318181016,0.12167606768734891,26,train,-1,organic,,,0
UPI_01564,1,7,7.0,0.14285714285714285,217019.13,94166.26,0.43390764976958524,0.2431153232862354,0.0,0.0,0.0,1.0,0.016184689986954513,0.08695652173913043,2.220153281460136,1.8412096579892632,2.8752534704544748,0.12167606768734891,26,train,-1,organic,,,0
UPI_01565,18,0,0.0,0.0,652557.53,0.0,0.0,0.7552175290210423,0.0,0.0,0.0,0.06680693471910278,0.029002935663000034,0.04878048780487805,0.45546292830407276,0.4696940804839371,2.2779785949494387,0.13090257023311416,5,train,-1,organic,,,0
UPI_01566,3,8,2.6666666666666665,0.375,242626.72,150668.05,0.6209870574566521,0.31617439464646113,0.009433962264150943,0.0,0.2222222222222222,0.8276602133877087,0.020373715140667718,0.07407407407407407,1.9836348369437815,1.8718589754399613,3.000264490909017,0.10630407911001236,13,train,-1,organic,,,0
UPI_01567,1,6,6.0,0.16666666666666666,61005.38,45786.54,0.7505327868852459,0.24346976723146607,0.0,0.0,0.0,1.0,0.01287079764980824,0.05555555555555555,1.5371954877612468,1.408919464858115,2.571655277922015,0.13090257023311416,5,train,-1,organic,,,0
UPI_01568,1,4,4.0,0.25,204017.99,95673.17,0.46894480392156856,0.2429492733378004,0.0,0.0,0.0,1.0,0.012303769122962275,0.06666666666666667,1.653098273037902,1.4552579470643305,3.000264490909017,0.11512415349887133,11,train,-1,organic,,,0
UPI_01569,2,5,2.5,0.4,409584.75,152011.89,0.371136600526863,0.28049132232955737,0.0,0.0,0.16666666666666666,0.9360250568379909,0.016690344917669027,0.08695652173913043,1.7427437710454767,1.6232455745613565,3.8336712939393,0.1330166270783848,1,train,-1,organic,,,0
UPI_01570,3,8,2.6666666666666665,0.375,386011.6,88699.47,0.22978446649114867,0.3075317447685992,0.0,0.0,0.2222222222222222,0.8722939127927012,0.02270068379898308,0.03125,2.2914398980844446,2.1522074016860473,3.5558690262625383,0.10888252148997135,12,train,-1,organic,,,0
UPI_01571,2,6,3.0,0.3333333333333333,280241.21,87087.7,0.31075977643144576,0.29771039977408675,0.0,0.2857142857142857,0.14285714285714285,0.9166079778685121,0.023546200499464858,0.030303030303030304,2.8284816943520323,1.9542574260963417,4.714701342857027,0.11228070175438597,10,train,-1,organic,,,0
UPI_01572,2,5,2.5,0.4,208678.74,49704.53,0.23818685429152467,0.34076737215090563,0.0,0.0,0.16666666666666666,0.9655312556344953,0.015016211251396822,0.05,2.34912605419144,1.765686058229016,3.3336272121211303,0.11778115501519756,19,train,-1,organic,,,0
UPI_01573,4,7,1.75,0.5714285714285714,195415.74,88222.85,0.45146234738432756,0.3510650643125576,0.038461538461538464,0.25,0.375,0.5070954001014639,0.022768944383997024,0.03225806451612903,1.6878620343650326,1.620511541489541,3.875341634090814,0.11228070175438597,10,train,-1,organic,,,0
UPI_01574,2,4,2.0,0.5,97209.79,71044.34,0.7308352714091448,0.25962570629033543,0.0,0.0,0.0,0.9958682936961962,0.012461223635912467,0.0625,1.4382554977177933,1.4167397330707392,2.6669017696969037,0.12436224489795919,8,train,-1,organic,,,0
UPI_01575,15,0,0.0,0.0,676090.07,0.0,0.0,1.0816907357571617,0.0,0.0,0.0,0.09213933072110234,0.03133779131879871,0.045454545454545456,0.7501562143358168,0.6563879879609789,2.9335919466665943,0.13090257023311416,5,train,-1,organic,,,0
UPI_01576,4,9,2.25,0.4444444444444444,107395.28,57730.75,0.5375538909656686,0.5611050233606992,0.019736842105263157,0.25,0.18181818181818182,0.32733939442507665,0.02393620297900126,0.029411764705882353,1.8311814952908159,1.6284855202057724,3.0911815966941387,0.11778115501519756,19,train,-1,organic,,,0
UPI_01577,1,4,4.0,0.25,184016.22,55945.55,0.3040251086956522,0.243732248474595,0.0,0.0,0.0,1.0,0.011274689220499306,0.06666666666666667,1.890200960212631,1.5994279441384336,3.000264490909017,0.11402027027027027,0,train,-1,organic,,,0
UPI_01578,24,0,0.0,0.0,1125799.25,0.0,0.0,1.2386855078834227,0.0,0.0,0.0,0.05399422628064167,0.03789651716581617,0.037037037037037035,0.42583445556123445,0.41830971223519314,2.2501983681817626,0.3680672268907563,31,train,-1,organic,,,0
UPI_01579,137,0,0.0,0.0,924408.45,0.0,0.0,6.08553955268415,0.00032202662086732505,0.0,0.0,0.022883976674121502,0.23711254277555735,0.011799410029498525,1.4802132077031724,1.430085207086347,2.4746707114797,0.12661498708010335,14,train,-1,organic,,,0
UPI_01580,1,4,4.0,0.25,177015.6,44145.66,0.24938853107344636,0.243732248474595,0.0,0.0,0.0,1.0,0.011573962442491873,0.06666666666666667,1.9877254941407112,1.591177529682131,3.000264490909017,0.12321792260692464,7,train,-1,organic,,,0
UPI_01581,2,8,4.0,0.25,121034.48,86852.96,0.7175885472453727,0.3022107260601505,0.011363636363636364,0.0,0.1111111111111111,0.6187358286951123,0.023644661341973853,0.030303030303030304,1.7041476836058465,1.5495917069319554,3.6669899333332427,0.13090257023311416,5,train,-1,organic,,,0
UPI_01582,4,9,2.25,0.4444444444444444,78445.93,210639.53,0.3724178733208699,0.45663481978260906,0.006578947368421052,0.0,0.18181818181818182,0.3998649457237963,0.027210445215588644,0.02702702702702703,2.2182051798815356,1.712987312740218,3.3639329140495042,0.11402027027027027,0,train,-1,organic,,,0
UPI_01583,3,8,2.6666666666666665,0.375,145460.31,73266.93,0.5036901633709869,0.6166029760143339,0.0,0.2,0.1,0.5318392331444675,0.02984861645771544,0.05263157894736842,1.159917689549755,1.2814262680618378,3.8003350218180882,0.1330166270783848,1,train,-1,organic,,,0
UPI_01584,0,75,75.0,0.0,0.0,12515603.32,0.0,0.24082620613995356,0.0,0.0,0.0,1.0,0.11154682181767978,0.056962025316455694,0.4340835480281453,0.43042446427950726,2.106852398060554,0.13686313686313686,22,train,-1,organic,,,0
UPI_01585,4,9,2.25,0.4444444444444444,569514.97,456758.42,0.8020130165736683,1.1103257107198239,0.0,0.45454545454545453,0.08333333333333333,0.49866373495463406,0.03523850989653973,0.04,1.7391289535945664,1.4327125525298794,4.167034015151413,0.12661498708010335,14,train,31,stealth_cycle,31,stealth_cycle,1
UPI_01586,37,3,0.08108108108108109,0.08108108108108109,505490.08,1227831.88,0.41169323741294084,3.3171470900612103,0.016025641025641024,0.06666666666666667,0.0,0.06063608104556019,0.1277408808708031,0.011299435028248588,2.7881499281875066,2.3552291760765995,4.4253901240908,0.145478374836173,30,train,-1,organic,,,0
UPI_01587,6,5,0.8333333333333334,0.8333333333333334,3467609.05,1992502.27,0.5746040692557113,6.943906819634482,0.03636363636363636,0.875,0.0,0.21518387969159955,0.03039624887773109,0.023809523809523808,0.4908806513724748,0.7247140865618849,3.8185184429751127,0.3680672268907563,31,train,-1,organic,,,0
UPI_01588,2,8,4.0,0.25,126168.99,187061.14,0.6744799704241741,0.3049220312513301,0.022727272727272728,0.0,0.1111111111111111,0.9215745422901811,0.02066150364534264,0.038461538461538464,1.3725065288345544,1.2141366774001539,2.8891435838383126,0.1281767955801105,9,train,-1,organic,,,0
UPI_01589,2,5,2.5,0.4,136177.02,71179.07,0.522695182654106,0.2897892281128366,0.0,0.0,0.16666666666666666,0.8618414807635848,0.012017723280476017,0.14285714285714285,1.3752979548181195,1.3680040289832291,2.3335390484847913,0.11228070175438597,10,train,-1,organic,,,0
UPI_01590,3,8,2.6666666666666665,0.375,285373.26,122189.51,0.4281743596680686,0.6659372430077142,0.018518518518518517,0.4,0.1,0.48328591453919056,0.028781714485392306,0.04878048780487805,1.819037727485652,1.721551486645644,4.1003614709089895,0.11626248216833096,29,train,-1,organic,,,0
UPI_01591,1,4,4.0,0.25,193017.02,55068.35,0.28530310880829013,0.24306528793877566,0.0,0.0,0.0,1.0,0.012985912088982355,0.08333333333333333,1.6765495908214567,1.4951772604290707,2.4002115927272136,0.10630407911001236,13,train,-1,organic,,,0
UPI_01592,2,9,4.5,0.2222222222222222,253521.79,281885.7,0.8993779732091208,1.6170141477493767,0.00909090909090909,0.0,0.0,0.6881367573635526,0.03319610185160479,0.0425531914893617,1.7824387001203739,1.4419880327652197,4.273103971900721,0.12611377655928718,32,train,37,stealth_cycle,37,stealth_cycle,1
UPI_01593,3,9,3.0,0.3333333333333333,241130.45,168301.0,0.6979665934757611,0.37810713086351044,0.0,0.0,0.2,0.7234830753480729,0.027715113600755046,0.02702702702702703,2.0889813444312786,1.6712416748795824,3.7003262054544543,0.11512415349887133,11,train,-1,organic,,,0
UPI_01594,4,8,2.0,0.5,236889.05,255517.27,0.9270960725062284,1.1594898976131105,0.0390625,0.4444444444444444,0.2,0.3229471520115973,0.030046321412177106,0.02631578947368421,0.9687538546357277,1.055815417256437,3.8003350218180882,0.10567514677103718,27,train,15,layered_fanin,15,layered_fanin,1
UPI_01595,1,6,6.0,0.16666666666666666,45003.97,69269.48,0.6496940590675852,0.2431153232862354,0.0,0.0,0.0,1.0,0.022128230902820845,0.07142857142857142,1.4811138291881072,1.2763725092871854,4.000352654545356,0.12611377655928718,32,train,-1,organic,,,0
UPI_01596,6,6,1.0,1.0,2393206.4,1979178.98,0.8269988665502752,8.527189435065504,0.07575757575757576,0.8571428571428571,0.0,0.4125921349186854,0.02704987045711438,0.02702702702702703,0.873561202786237,1.1617004163818059,3.0836051712120454,0.13686313686313686,22,train,-1,organic,,,0
UPI_01597,2,4,2.0,0.5,303058.7,50955.38,0.16813700652980587,0.29655201656122815,0.0,0.0,0.2,0.719911015884654,0.015534333374970193,0.05263157894736842,1.983220576734635,1.6745661948763486,3.8003350218180882,0.145478374836173,30,train,-1,organic,,,0
UPI_01598,3,9,3.0,0.3333333333333333,136550.52,80210.13,0.5874026135342945,0.2817936958586839,0.10606060606060606,0.0,0.0,0.9776648982722788,0.022644500217009794,0.06451612903225806,2.3553746602569343,2.0984875709913138,2.583561089393876,0.12642986152919927,6,train,-1,organic,,,0
UPI_01599,4,7,1.75,0.5714285714285714,345079.79,133918.87,0.38808087086204507,0.7322938324583916,0.019230769230769232,0.5,0.375,0.6657663289842215,0.03075447938382017,0.047619047619047616,2.5066241107449803,2.0550485014171818,5.25046285909078,0.10567514677103718,27,train,-1,organic,,,0
UPI_01600,54,2,0.037037037037037035,0.037037037037037035,777329.0,1456252.45,0.533787254818197,4.306538509628436,0.012012987012987014,0.06818181818181818,0.0,0.03771314970973392,0.18311775450106235,0.015267175572519083,3.5894677087247175,2.990095709495381,4.6789839084414435,0.12642986152919927,6,train,-1,organic,,,0
UPI_01601,3,5,1.6666666666666667,0.6,240982.15,71250.36,0.295666546080026,0.28223777910001924,0.0,0.0,0.14285714285714285,0.8897731265419109,0.013076993980496209,0.0625,1.8552677201433836,1.7020927391282585,2.285915802597346,0.12167606768734891,26,train,-1,organic,,,0
UPI_01602,30,6,0.2,0.2,491081.34,2648044.87,0.18545053640772294,1.9277755439987707,0.024603174603174603,0.13793103448275862,0.0,0.07702057257241632,0.12449752587543918,0.01694915254237288,2.7008452700352885,2.501220402971549,4.917100137878667,0.1407942238267148,2,train,-1,organic,,,0
UPI_01603,2,5,2.5,0.4,195202.65,100104.8,0.5128250344902776,0.26136198936517474,0.023809523809523808,0.0,0.0,0.8829348933977064,0.010660378885658751,0.06666666666666667,1.476141017366137,1.3650334830182942,2.143046064935012,0.10630407911001236,13,train,-1,organic,,,0
UPI_01604,2,4,2.0,0.5,214474.45,44970.09,0.2096757677605344,0.303272166401353,0.0,0.0,0.2,0.8905868840685578,0.013972931326923899,0.05263157894736842,2.199462452158715,1.733380400629749,3.8003350218180882,0.11402027027027027,0,train,-1,organic,,,0
UPI_01605,1,3,3.0,0.3333333333333333,204017.99,39553.44,0.19387230392156862,0.24306528793877566,0.0,0.0,0.0,1.0,0.006897801198131037,0.1111111111111111,1.4869844649970405,1.445794670145772,2.2501983681817626,0.11764705882352941,18,train,-1,organic,,,0
UPI_01606,10,33,3.3,0.30303030303030304,679950.87,390348.7,0.5740836842756529,0.5103175237279907,0.10845383759733036,0.3333333333333333,0.10256410256410256,0.4479778387567908,0.056193783987458744,0.02531645569620253,3.493219928430053,3.301458705235876,2.0258196135197637,0.145478374836173,30,train,-1,organic,,,0
UPI_01607,1,4,4.0,0.25,168014.81,79456.5,0.47291369047619036,0.24337124942681343,0.0,0.0,0.0,1.0,0.009559645549586679,0.09090909090909091,1.3577596648905095,1.308481186816551,2.200193959999946,0.12013536379018612,23,train,-1,organic,,,0
UPI_01608,1,5,5.0,0.2,195017.19,53362.99,0.2736322564102564,0.24442052165911535,0.03333333333333333,0.0,0.0,1.0,0.018877173302549816,0.07407407407407407,2.1605609095722733,1.7849150501652722,4.500396736363525,0.12611377655928718,32,train,-1,organic,,,0
UPI_01609,31,3,0.0967741935483871,0.0967741935483871,884395.94,1084403.23,0.8155600454457745,3.0794929571157525,0.016042780748663103,0.28,0.0,0.13968023492607778,0.09909707592333165,0.014388489208633094,2.7816813557492,2.447983042088265,4.088595727807386,0.12436224489795919,8,train,-1,organic,,,0
UPI_01610,2,6,3.0,0.3333333333333333,73055.34,45885.83,0.6280967954342913,0.28407573503606975,0.0,0.0,0.14285714285714285,0.9454767486727473,0.022143964341074195,0.06451612903225806,2.2106302868376386,1.811247752120529,4.428961867532359,0.12661498708010335,14,train,-1,organic,,,0
UPI_01611,1,4,4.0,0.25,54004.76,139822.2,0.38623882562797607,0.24302917371621402,0.0,0.0,0.0,1.0,0.01234933525129182,0.13333333333333333,1.6018000252895375,1.0807175991744038,3.000264490909017,0.13169845594913715,24,train,-1,organic,,,0
UPI_01612,4,9,2.25,0.4444444444444444,275403.99,215705.61,0.7832334125124903,0.30966022692036727,0.07142857142857142,0.0,0.08333333333333333,0.893868462149122,0.02411539337524973,0.030303030303030304,2.141045845456593,1.8097023038393913,2.7502424499999325,0.11626248216833096,29,train,-1,organic,,,0
UPI_01613,2,6,3.0,0.3333333333333333,72406.73,67185.28,0.92788722706451,0.2636560339438774,0.037037037037037035,0.0,0.14285714285714285,0.7161206135042586,0.01776102921303196,0.08695652173913043,1.2744364182400008,1.267051100749882,3.286003966233685,0.145478374836173,30,train,-1,organic,,,0
UPI_01614,2,4,2.0,0.5,70413.49,31439.08,0.44649232295296737,0.2659519392660647,0.03333333333333333,0.0,0.0,0.7684798646463022,0.010583234937946336,0.07142857142857142,1.3620058611885328,1.1801521439174598,2.3335390484847913,0.11402027027027027,0,train,-1,organic,,,0
UPI_01615,1,8,8.0,0.125,223019.66,201187.41,0.9021061434977578,0.24323651184103853,0.0,0.0,0.0,1.0,0.02379950072230205,0.06451612903225806,2.045458264313168,1.5985053757485999,3.4447481191918348,0.11512415349887133,11,train,-1,organic,,,0
UPI_01616,1,5,5.0,0.2,255022.48,118898.89,0.4662290588235294,0.24393038772468417,0.0,0.0,0.0,1.0,0.0110676744740741,0.08333333333333333,1.4252107571540498,1.4229658009750756,2.000176327272678,0.11764705882352941,18,train,-1,organic,,,0
UPI_01617,2,5,2.5,0.4,54146.23,66081.48,0.8193859613942505,0.26530203661684565,0.0,0.0,0.0,0.9947880830912317,0.01213598954185917,0.07142857142857142,0.9534280701519542,1.0693299397691642,2.000176327272678,0.1281767955801105,9,train,-1,organic,,,0
UPI_01618,1,5,5.0,0.2,210018.51,158478.49,0.7545929523809525,0.2431153232862354,0.0,0.0,0.0,1.0,0.012099071228240577,0.07142857142857142,1.3018635685768476,1.3167117637439967,2.3335390484847913,0.10567514677103718,27,train,-1,organic,,,0
UPI_01619,2,5,2.5,0.4,247994.75,232714.5,0.9383847564949538,0.2635677403607619,0.0,0.0,0.16666666666666666,0.8384833831267429,0.01862716500369633,0.08333333333333333,1.495069790800627,1.2327655930167831,4.000352654545356,0.12814645308924486,4,train,-1,organic,,,0
UPI_01620,1,5,5.0,0.2,163014.37,382539.64,0.42613719547137985,0.243419573033526,0.0,0.0,0.0,1.0,0.013163061281159943,0.05555555555555555,2.2015778678437523,1.5880676231213635,3.000264490909017,0.13686313686313686,22,train,-1,organic,,,0
UPI_01621,1,3,3.0,0.3333333333333333,137012.08,13422.22,0.09796379562043796,0.2435397953398505,0.0,0.0,0.0,1.0,0.010660420449943775,0.08333333333333333,1.9978015585616917,1.605839331297348,3.000264490909017,0.10888252148997135,12,train,-1,organic,,,0
UPI_01622,3,7,2.3333333333333335,0.42857142857142855,206000.95,98607.47,0.4786748446314374,0.30970253783501916,0.0,0.0,0.25,0.8290029679600098,0.01706977210076144,0.08333333333333333,1.9636197602985448,1.7609243515748327,3.000264490909017,0.12611377655928718,32,train,-1,organic,,,0
UPI_01623,2,5,2.5,0.4,264956.58,116591.68,0.4400407015775523,0.3053075848330912,0.0,0.3333333333333333,0.16666666666666666,0.7492817644328431,0.015119005471820064,0.05,1.720512354168445,1.4455207423911423,3.3336272121211303,0.13090257023311416,5,train,-1,organic,,,0
UPI_01624,1,7,7.0,0.14285714285714285,77006.79,70819.11,0.9196476623376623,0.25696203561111375,0.0,0.25,0.0,1.0,0.01938533722608987,0.07407407407407407,1.7831045546099957,1.503403806775906,3.3752975522726443,0.12167606768734891,26,train,-1,organic,,,0
UPI_01625,2,3,1.5,0.6666666666666666,492279.85,238979.91,0.48545539445524605,1.5784452821258164,0.0,0.0,0.0,0.5243280432820281,0.027407518171145503,0.02564102564102564,0.45670770732599575,0.3652309506476647,7.800687676363444,0.11402027027027027,0,train,-1,organic,,,0
UPI_01626,1,4,4.0,0.25,145012.78,61241.07,0.42231496551724135,0.24330955140773808,0.0,0.0,0.0,1.0,0.011363454624883945,0.06666666666666667,1.714134748249901,1.5013935319854665,3.000264490909017,0.12321792260692464,7,train,-1,organic,,,0
UPI_01627,2,4,2.0,0.5,77387.85,58688.35,0.7583664885308453,0.32382992111840236,0.0,0.0,0.0,0.9164316692690004,0.012262820342230621,0.125,1.3819940106036914,1.2834139963980775,2.6669017696969037,0.1281767955801105,9,train,-1,organic,,,0
UPI_01628,2,10,5.0,0.2,99041.85,123073.06,0.8047403016734381,0.2994013514950378,0.038461538461538464,0.0,0.09090909090909091,0.548888192817542,0.02783996659204009,0.05263157894736842,1.3854758198107398,1.201048024285624,3.454850019834626,0.13169845594913715,24,train,-1,organic,,,0
UPI_01629,4,7,1.75,0.5714285714285714,309555.08,35958.8,0.11616284922268208,0.8677504236576156,0.0,0.2222222222222222,0.2222222222222222,0.4498209135905374,0.027117882166694352,0.02702702702702703,2.03713338279753,1.991052424124608,4.11147356161606,0.12321792260692464,7,train,-1,organic,,,0
UPI_01630,3,8,2.6666666666666665,0.375,209760.01,145338.69,0.6928808373277738,0.2694114038534277,0.0,0.0,0.1,0.7694133842733616,0.03016407840683822,0.05128205128205128,2.2119297463946395,1.8262932450725657,3.900343838181722,0.1234676007005254,25,train,-1,organic,,,0
UPI_01631,3,5,1.6666666666666667,0.6,185039.31,73044.85,0.3947531387989601,0.43234865508768877,0.0,0.2857142857142857,0.14285714285714285,0.3885159418299516,0.019020312989817087,0.041666666666666664,1.1174468780098286,1.266860923293679,3.428873703896019,0.12436224489795919,8,train,-1,organic,,,0
UPI_01632,3,5,1.6666666666666667,0.6,456435.75,326414.18,0.7151371844127037,0.9904222428934898,0.07407407407407407,0.42857142857142855,0.14285714285714285,0.489314929336672,0.023035406739896066,0.03125,1.4006967216457027,1.0807186948535128,4.571831605194692,0.12661498708010335,14,train,23,stealth_cycle,23,stealth_cycle,1
UPI_01633,4,7,1.75,0.5714285714285714,197299.66,76119.01,0.3858040562894983,0.6275639691717512,0.0,0.375,0.375,0.5582231304330694,0.020710408089551147,0.03571428571428571,1.8385166833672262,1.660256252377676,3.5003085727271865,0.12436224489795919,8,train,-1,organic,,,0
UPI_01634,2,7,3.5,0.2857142857142857,117418.69,74364.92,0.6333311585872009,0.2712480928842783,0.0,0.0,0.125,0.9436258686612187,0.024560662873270907,0.06060606060606061,2.3207685898060157,1.9711786167306995,4.125363674999899,0.11228070175438597,10,train,-1,organic,,,0
